0 0 0 0 -0.00012276159395600446 -7.7145708682404809e-19 -6.1380796978000211e-05 3.5264830524668625e-38 0.00034722222222223893 0 0.0014756944444444889 0 0 0 0 0 0.00012276159395600446 -7.7145676340778041e-19 6.1380796978000211e-05 3.5264830524668625e-38 0 0 0 0 0.00032552083333333704 -1.6365056232953233e-18 2.3479583498638072e-17 -0.00019531249999999691 0 0 0 0 -0.00032552083333333704 -1.6365057044034857e-18 2.3479594479211595e-17 0.00019531249999999691 0 0 0 0 0 0 0 0 0 0 0 0 -0.010416666666666668 0 -0.041666666666666663 0 -0.072916666666666676 0 0.010416666666666671 0 0.072916666666666656 0 0.04166666666666667 0 0 0 -0.00052083333333339213 -0.0026041666666667237 0.00026041666666665493 0.00026041666666665493 0 0 0 
0 0 0 0 -0.00027621358640100427 -0.00033759438337900585 9.2071195467001977e-05 -3.069039848899583e-05 0 0.00017361111111113156 0 0.0011284722222222614 0 0 0 0 -0.00027621358640100427 0.00033759438337900585 9.2071195467001977e-05 3.069039848899583e-05 0 0 0 0 0.00039062499999999516 0.00045572916666667715 -0.00019531249999999691 1.9104043065910227e-17 0 0 0 0 0.00039062499999999516 -0.00045572916666667715 0.00019531249999999691 1.9104034031932693e-17 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.010416666666666668 0 -0.041666666666666663 0 -0.072916666666666676 0 0.010416666666666671 0 0.072916666666666656 0 0.04166666666666667 0 0 0 0 -0.00026041666666666764 0.00026041666666666764 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 6.138079697800134e-05 9.2071195466996929e-05 0.00012276159395600446 -0.00027621358640100427 0 0 0 0 0.001432291666666687 0.00013020833333333238 0.00032552083333332431 6.5104166666667281e-05 0 0 0 0 0 0 0 0 0.00082864075920297922 0.00013810679320049885 0.0005063915750685069 -2.481541837659083e-24 -0.00018414239093400402 0.00013810679320049655 -0.00041432037960148961 0.00027621358640099076 0 0 0 0 0 0 -0.029462782549439478 0 -0.0073656956373598745 0 -0.051559869461519096 0 0 0 0 0 0 0 0.029462782549439482 0 0.051559869461519084 0 0.0073656956373598671 0 0 -0.00018414239093399744 -0.00018414239093399744 0.0018414239093399676 0 0.00036828478186799488 0 0 0 
0 0 0 0 0 0 0 0 -7.7145543246282298e-19 3.069039848900575e-05 -7.7145676340778041e-19 0.00033759438337900585 0 0 0 0 0.00013020833333333238 0.001432291666666687 6.5104166666667281e-05 0.00032552083333332431 0 0 0 0 0 0 0 0 -0.00027621358640099076 0.00041432037960148961 -0.00013810679320049655 0.00018414239093400402 2.481541837659083e-24 -0.0005063915750685069 -0.00013810679320049885 -0.00082864075920297922 0 0 0 0 0 0 0 -0.029462782549439478 0 -0.0073656956373598745 0 -0.051559869461519096 0 0 0 0 0 0 0 0.029462782549439482 0 0.051559869461519084 0 0.0073656956373598671 0 -0.00018414239093399744 -0.00018414239093399744 0.0018414239093399676 0 0.00036828478186799488 0 0 0 
0 0 0 0 0 0 0 0 0.00012276159395600155 0.00018414239093399891 6.1380796978000211e-05 9.2071195467001977e-05 0 0 0 0 0.00032552083333332431 6.5104166666667281e-05 0.0010416666666666666 0.00026041666666666715 0 0 0 0 0 0 0 0 0.00020716018980073871 6.9053396600249425e-05 -0.00016112459206722265 6.9053396600253654e-05 0.00011508899433373604 6.9053396600249433e-05 0.00020716018980076741 0.00034526698300125979 0 0 0 0 0 0 -0.051559869461519087 0 -0.0073656956373598756 0 -0.029462782549439481 0 0 0 0 0 0 0 0.051559869461519089 0 0.02946278254943948 0 0.0073656956373598661 0 0 -0.00036828478186801947 -4.4920442864540798e-18 0.00036828478186796579 0 0.0018414239093399274 0 0 0 
0 0 0 0 0 0 0 0 -7.7145593622717031e-19 6.1380796978001579e-05 0 3.069039848899583e-05 0 0 0 0 6.5104166666667281e-05 0.00032552083333332431 0.00026041666666666715 0.0010416666666666666 0 0 0 0 0 0 0 0 -0.00034526698300125979 -0.00020716018980076741 -6.9053396600249433e-05 -0.00011508899433373604 -6.9053396600253654e-05 0.00016112459206722265 -6.9053396600249425e-05 -0.00020716018980073871 0 0 0 0 0 0 0 -0.051559869461519087 0 -0.0073656956373598756 0 -0.029462782549439481 0 0 0 0 0 0 0 0.051559869461519089 0 0.02946278254943948 0 0.0073656956373598661 0 -4.4920473298610695e-18 -0.00036828478186801947 0.00036828478186796579 0 0.0018414239093399274 0 0 0 
0 0 0 0 0.00082864075920297922 0.00027621358640099076 0.00020716018980073871 0.00034526698300125979 0 0 0 0 0 0 0 0 0 0 0 0 0.0043945312500000906 0 0 -0.0020507812500000561 0 0 0 0 0 0 0 0 0 0 0 0 -0.09374999999999998 0 0.046874999999999978 0 0.046875000000000008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0011718750000000042 0 0 -0.0011718750000000042 0 0 0 0 0 
0 0 0 0 -0.00013810679320049885 0.00041432037960148961 -6.9053396600249425e-05 -0.00020716018980076741 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006152343750000157 -0.00029296875000000273 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.09374999999999998 0 0.046874999999999978 0 0.046875000000000008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0035156249999999302 0 0 -0.0035156249999999302 -0.0046874999999998773 0 0 0 0 
0 0 0 0 -0.0005063915750685069 -0.00013810679320049655 0.00016112459206722265 -6.9053396600249433e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00029296875000000273 0.0053710937500000501 0 0 0 0 0 0 0 0 0 0 0 0 0 -4.5409436302303041e-18 0 -0.046874999999999988 0 0.046875000000000009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0042968750000000188 0 0 0.0042968750000000188 0.0031249999999999101 0 0 0 0 
0 0 0 0 -2.481541837659083e-24 -0.00018414239093400402 6.9053396600253654e-05 0.00011508899433373604 0 0 0 0 0 0 0 0 0 0 0 0 -0.0020507812500000561 0 0 0.0028320312500000264 0 0 0 0 0 0 0 0 0 0 0 0 0 -4.5409436302303041e-18 0 -0.046874999999999988 0 0.046875000000000009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00039062500000000146 0 0 0.00039062500000000146 0 0 0 0 0 
0 0 0 0 -0.00018414239093400402 -2.481541837659083e-24 0.00011508899433373604 6.9053396600253654e-05 -0.00032552083333333704 0.00039062499999999516 0.00032552083333333704 0.00039062499999999516 0 0 0 0 0 0 0 0 0 0 0 0 0.0028320312500000264 0 0 -0.0020507812500000561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4.5409436302303041e-18 0 -0.046874999999999988 0 0.046875000000000009 0 0 0 0 0 0 0 0 0 0.00039062500000000146 -0.00039062500000000146 0 0 0 0 0 
0 0 0 0 -0.00013810679320049655 -0.0005063915750685069 -6.9053396600249433e-05 0.00016112459206722265 -1.6365023956810355e-18 -0.00045572916666667715 -1.6365023145728731e-18 0.00045572916666667715 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0053710937500000501 -0.00029296875000000273 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4.5409436302303041e-18 0 -0.046874999999999988 0 0.046875000000000009 0 0 0 0 0 0 0 0 -0.0042968750000000188 -0.0042968750000000188 -0.0031249999999999101 0 0 0 0 
0 0 0 0 0.00041432037960148961 -0.00013810679320049885 -0.00020716018980076741 -6.9053396600249425e-05 2.3479594479211595e-17 0.00019531249999999691 2.3479583498638072e-17 -0.00019531249999999691 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00029296875000000273 0.006152343750000157 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.09374999999999998 0 -0.046874999999999978 0 -0.046875000000000008 0 0 0 0 0 0 0 0 0 0.0035156249999999302 0.0035156249999999302 0.0046874999999998773 0 0 0 0 
0 0 0 0 0.00027621358640099076 0.00082864075920297922 0.00034526698300125979 0.00020716018980073871 0.00019531249999999691 1.9104034031932693e-17 -0.00019531249999999691 1.9104043065910227e-17 0 0 0 0 0 0 0 0 0 0 0 0 -0.0020507812500000561 0 0 0.0043945312500000906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.09374999999999998 0 -0.046874999999999978 0 -0.046875000000000008 0 0 0 0 0 0 0 0 -0.0011718750000000042 0.0011718750000000042 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00082864075920297922 -0.00027621358640099076 0.00020716018980073871 -0.00034526698300125979 0 0 0 0 0 0 0 0 0.0043945312500000906 0 0 -0.0020507812500000561 0 0 0 0 0 0 0 0 0 0 -0.09374999999999998 0 0.046874999999999978 0 0.046875000000000008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0011718750000000042 0 0.0011718750000000042 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00013810679320049885 0.00041432037960148961 6.9053396600249425e-05 -0.00020716018980076741 0 0 0 0 0 0 0 0 0 0.006152343750000157 -0.00029296875000000273 0 0 0 0 0 0 0 0 0 0 0 0 -0.09374999999999998 0 0.046874999999999978 0 0.046875000000000008 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0035156249999999302 0 -0.0035156249999999302 0 -0.0046874999999998773 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0005063915750685069 -0.00013810679320049655 -0.00016112459206722265 -6.9053396600249433e-05 0 0 0 0 0 0 0 0 0 -0.00029296875000000273 0.0053710937500000501 0 0 0 0 0 0 0 0 0 0 0 -4.5409436302303041e-18 0 -0.046874999999999988 0 0.046875000000000009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0042968750000000188 0 0.0042968750000000188 0 0.0031249999999999101 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.481541837659083e-24 0.00018414239093400402 6.9053396600253654e-05 -0.00011508899433373604 0 0 0 0 0 0 0 0 -0.0020507812500000561 0 0 0.0028320312500000264 0 0 0 0 0 0 0 0 0 0 0 -4.5409436302303041e-18 0 -0.046874999999999988 0 0.046875000000000009 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00039062500000000146 0 -0.00039062500000000146 0 0 0 0 0 
0 0 0 0 0 0 0 0 0.00032552083333333704 0.00039062499999999516 -0.00032552083333333704 0.00039062499999999516 0 0 0 0 -0.00018414239093400402 2.481541837659083e-24 0.00011508899433373604 -6.9053396600253654e-05 0 0 0 0 0 0 0 0 0 0 0 0 0.0028320312500000264 0 0 -0.0020507812500000561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.5409436302303041e-18 0 0.046874999999999988 0 -0.046875000000000009 0 0 0 -0.00039062500000000146 0.00039062500000000146 0 0 0 0 0 
0 0 0 0 0 0 0 0 -1.6365023145728731e-18 0.00045572916666667715 -1.6365023956810355e-18 -0.00045572916666667715 0 0 0 0 0.00013810679320049655 -0.0005063915750685069 6.9053396600249433e-05 0.00016112459206722265 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0053710937500000501 -0.00029296875000000273 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.5409436302303041e-18 0 0.046874999999999988 0 -0.046875000000000009 0 0 -0.0042968750000000188 -0.0042968750000000188 0 -0.0031249999999999101 0 0 0 
0 0 0 0 0 0 0 0 2.3479583498638072e-17 -0.00019531249999999691 2.3479594479211595e-17 0.00019531249999999691 0 0 0 0 -0.00041432037960148961 -0.00013810679320049885 0.00020716018980076741 -6.9053396600249425e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00029296875000000273 0.006152343750000157 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.09374999999999998 0 0.046874999999999978 0 0.046875000000000008 0 0 0 0.0035156249999999302 0.0035156249999999302 0 0.0046874999999998773 0 0 0 
0 0 0 0 0 0 0 0 -0.00019531249999999691 1.9104043065910227e-17 0.00019531249999999691 1.9104034031932693e-17 0 0 0 0 0.00027621358640099076 -0.00082864075920297922 0.00034526698300125979 -0.00020716018980073871 0 0 0 0 0 0 0 0 0 0 0 0 -0.0020507812500000561 0 0 0.0043945312500000906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.09374999999999998 0 0.046874999999999978 0 0.046875000000000008 0 0 0.0011718750000000042 -0.0011718750000000042 0 0 0 0 0 
0 0 0 0 -0.029462782549439482 0 -0.051559869461519089 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.09374999999999998 0 -4.5409436302303041e-18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333332295 0 0 
0 0 0 0 0 -0.029462782549439482 0 -0.051559869461519089 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.09374999999999998 0 -4.5409436302303041e-18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333332295 0 
0 0 0 0 -0.051559869461519084 0 -0.02946278254943948 0 0 0 0 0 0 0 0 0 0 0 0 0 0.046874999999999978 0 -0.046874999999999988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333333848 0 0 
0 0 0 0 0 -0.051559869461519084 0 -0.02946278254943948 0 0 0 0 0 0 0 0 0 0 0 0 0 0.046874999999999978 0 -0.046874999999999988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333333848 0 
0 0 0 0 -0.0073656956373598671 0 -0.0073656956373598661 0 0 0 0 0 0 0 0 0 0 0 0 0 0.046875000000000008 0 0.046875000000000009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333333848 0 0 
0 0 0 0 0 -0.0073656956373598671 0 -0.0073656956373598661 0 0 0 0 0 0 0 0 0 0 0 0 0 0.046875000000000008 0 0.046875000000000009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333333848 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.029462782549439478 0 -0.051559869461519087 0 0 0 0 0 0 0 0 0 -0.09374999999999998 0 -4.5409436302303041e-18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333332295 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.029462782549439478 0 -0.051559869461519087 0 0 0 0 0 0 0 0 0 -0.09374999999999998 0 -4.5409436302303041e-18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333332295 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0073656956373598745 0 -0.0073656956373598756 0 0 0 0 0 0 0 0 0 0.046874999999999978 0 -0.046874999999999988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333333848 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0073656956373598745 0 -0.0073656956373598756 0 0 0 0 0 0 0 0 0 0.046874999999999978 0 -0.046874999999999988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333333848 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.051559869461519096 0 -0.029462782549439481 0 0 0 0 0 0 0 0 0 0.046875000000000008 0 0.046875000000000009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333333848 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.051559869461519096 0 -0.029462782549439481 0 0 0 0 0 0 0 0 0 0.046875000000000008 0 0.046875000000000009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333333848 0 
0 0 0 0 0.029462782549439478 0 0.051559869461519087 0 -0.010416666666666671 0 -0.010416666666666668 0 0 0 0 0 0 0 0 0 0 0 0 0 -4.5409436302303041e-18 0 0.09374999999999998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333332295 0 0 
0 0 0 0 0 0.029462782549439478 0 0.051559869461519087 0 -0.010416666666666671 0 -0.010416666666666668 0 0 0 0 0 0 0 0 0 0 0 0 0 -4.5409436302303041e-18 0 0.09374999999999998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333332295 0 
0 0 0 0 0.0073656956373598745 0 0.0073656956373598756 0 -0.072916666666666656 0 -0.041666666666666663 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.046874999999999988 0 -0.046874999999999978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333333848 0 0 
0 0 0 0 0 0.0073656956373598745 0 0.0073656956373598756 0 -0.072916666666666656 0 -0.041666666666666663 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.046874999999999988 0 -0.046874999999999978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333333848 0 
0 0 0 0 0.051559869461519096 0 0.029462782549439481 0 -0.04166666666666667 0 -0.072916666666666676 0 0 0 0 0 0 0 0 0 0 0 0 0 0.046875000000000009 0 -0.046875000000000008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333333848 0 0 
0 0 0 0 0 0.051559869461519096 0 0.029462782549439481 0 -0.04166666666666667 0 -0.072916666666666676 0 0 0 0 0 0 0 0 0 0 0 0 0 0.046875000000000009 0 -0.046875000000000008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333333848 0 
0 0 0 0 0 0 0 0 0.010416666666666668 0 0.010416666666666671 0 0 0 0 0 0.029462782549439482 0 0.051559869461519089 0 0 0 0 0 0 0 0 0 0 0 0 0 4.5409436302303041e-18 0 -0.09374999999999998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333332295 0 0 
0 0 0 0 0 0 0 0 0 0.010416666666666668 0 0.010416666666666671 0 0 0 0 0 0.029462782549439482 0 0.051559869461519089 0 0 0 0 0 0 0 0 0 0 0 0 0 4.5409436302303041e-18 0 -0.09374999999999998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333332295 0 
0 0 0 0 0 0 0 0 0.041666666666666663 0 0.072916666666666656 0 0 0 0 0 0.051559869461519084 0 0.02946278254943948 0 0 0 0 0 0 0 0 0 0 0 0 0 0.046874999999999988 0 0.046874999999999978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333333848 0 0 
0 0 0 0 0 0 0 0 0 0.041666666666666663 0 0.072916666666666656 0 0 0 0 0 0.051559869461519084 0 0.02946278254943948 0 0 0 0 0 0 0 0 0 0 0 0 0 0.046874999999999988 0 0.046874999999999978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333333848 0 
0 0 0 0 0 0 0 0 0.072916666666666676 0 0.04166666666666667 0 0 0 0 0 0.0073656956373598671 0 0.0073656956373598661 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.046875000000000009 0 0.046875000000000008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0052083333333333848 0 0 
